title_id,title_name,title_code,title_icon
00050000-10160500,Soccer,WUP-N-FCPE,
00050000-10160600,Soccer,WUP-N-FCPP,
00050000-10160700,マッハライダー,WUP-N-FCQJ,
00050000-10160800,Mach Rider,WUP-N-FCQE,
00050000-10160900,Mach Rider,WUP-N-FCQP,
00050000-10160A00,いけいけ!熱血ホッケー部「すべってころんで大乱闘」,WUP-N-FCRJ,
00050000-10160B00,ロックマン6 史上最大の戦い!!,WUP-N-FCSJ,
00050000-10160C00,MEGA MAN 6,WUP-N-FCSE,
00050000-10160D00,Mega Man 6,WUP-N-FCSP,
00050000-10160E00,バトルシティー,WUP-N-FCTJ,
00050000-10160F00,ワギャンランド,WUP-N-FCUJ,
00050000-10161000,サラダの国のトマト姫,WUP-N-FCVJ,
00050000-10161100,スーパーチャイニーズ,WUP-N-FCWJ,
00050000-10161200,Kung-Fu Heroes,WUP-N-FCWE,
00050000-10161300,Kung-Fu Heroes,WUP-N-FCWP,
00050000-10161400,ツインビー レインボーベルアドベンチャー,WUP-N-JCFJ,
00050000-10161500,Pop'n TwinBee Rainbow Bell Adventures,WUP-N-JCFP,
00050000-10161600,Falling Skies: The Game,WUP-P-AF8P,
00050000-10161700,PIKMIN Short Movies HD,WUP-N-MCVJ,
00050000-10161800,Pikmin Short Movies HD,WUP-N-MCVE,
00050000-10161900,PIKMIN Short Movies HD,WUP-N-MCVP,
00050000-10161A00,How to Train Your Dragon 2,WUP-N-ATDE,
00050000-10161B00,Teslagrad,WUP-P-WGDP,
00050000-10161F00,マリオパーティ10,WUP-N-ABAJ,
00050000-10162200,Monkey Pirates,WUP-P-WMPP,
00050000-10162300,Color Zen,WUP-P-WCZP,
00050000-10162400,ファミコンリミックス2,WUP-N-WF2J,
00050000-10162500,NES Remix 2,WUP-N-WF2E,
00050000-10162600,NES Remix 2,WUP-P-WF2P,
00050000-10162700,ファミコンリミックス1+2,WUP-P-AFDJ,
00050000-10162800,NES REMIX PACK,,
00050000-10162A00,How to Train Your Dragon 2,WUP-P-ATDP,
00050000-10162B00,Splatoon（スプラトゥーン）,WUP-N-AGMJ,splatoon
00050000-10162D00,Mario Party 10,WUP-N-ABAE,
00050000-10162E00,Mario Party 10,WUP-P-ABAP,
00050000-10162F00,Just Dance: Disney Party 2,WUP-N-ADPE,
00050000-10163200,R-TYPE,WUP-N-PPAE,
00050000-10163300,ビジランテ,WUP-N-PPBJ,
00050000-10163400,Vigilante,WUP-N-PPBE,
00050000-10163500,Vigilante,WUP-N-PPBP,
00050000-10163600,レジェンド･オブ･ヒーロー･トンマ,WUP-N-PPCJ,
00050000-10163700,Legend of Hero Tonma,WUP-N-PPCE,
00050000-10163800,Legend of Hero Tonma,WUP-N-PPCP,
00050000-10163900,最後の忍道,WUP-N-PPDJ,
00050000-10163A00,Ninja Spirit,WUP-N-PPDE,
00050000-10163B00,Ninja Spirit,WUP-N-PPDP,
00050000-10163C00,イメージファイト,WUP-N-PPEJ,
00050000-10163D00,IMAGEFIGHT,WUP-N-PPEE,
00050000-10163E00,ImageFight,WUP-N-PPEP,
00050000-10163F00,イメージファイトII,WUP-N-PPFJ,
00050000-10164000,IMAGEFIGHT 2,WUP-N-PPFE,
00050000-10164100,ImageFight II,WUP-N-PPFP,
00050000-10164200,Mr.HELIの大冒険,WUP-N-PPGJ,
00050000-10164300,Battle Chopper,WUP-N-PPGE,
00050000-10164400,Battle Chopper,WUP-N-PPGP,
00050000-10164500,Gradius,WUP-N-PNAE,
00050000-10164600,Gradius,WUP-N-PNAP,
00050000-10164700,Bonk's Adventure,WUP-N-PNBE,
00050000-10164800,Bonk's Adventure,WUP-N-PNBP,
00050000-10164900,New Adventure Island,WUP-N-PNCE,
00050000-10164A00,New Adventure Island,WUP-N-PNCP,
00050000-10164B00,Super Star Soldier,WUP-N-PNDE,
00050000-10164C00,Super Star Soldier,WUP-N-PNDP,
00050000-10164D00,NEUTOPIA,WUP-N-PNEE,
00050000-10164E00,Neutopia,WUP-N-PNEP,
00050000-10164F00,Air Zonk,WUP-N-PNFE,
00050000-10165000,Air Zonk,WUP-N-PNFP,
00050000-10165100,Bonk's Revenge,WUP-N-PNGE,
00050000-10165200,Bonk's Revenge,WUP-N-PNGP,
00050000-10165300,BONK 3 Bonk's Big Adventure,WUP-N-PNHE,
00050000-10165400,BONK III Bonk's Big Adventure,WUP-N-PNHP,
00050000-10165500,China Warrior,WUP-N-PNJE,
00050000-10165600,China Warrior,WUP-N-PNJP,
00050000-10165700,Blazing Lazers,WUP-N-PNKE,
00050000-10165800,Blazing Lazers,WUP-N-PNKP,
00050000-10165900,Alien Crush,WUP-N-PNLE,
00050000-10165A00,Alien Crush,WUP-N-PNLP,
00050000-10165B00,NEUTOPIA II,WUP-N-PNME,
00050000-10165C00,Neutopia II,WUP-N-PNMP,
00050000-10165D00,Shockman,WUP-N-PNNE,
00050000-10165E00,Shockman,WUP-N-PNNP,
00050000-10165F00,CHEW MAN FU,WUP-N-PNPE,
00050000-10166000,Chew-Man-Fu,WUP-N-PNPP,
00050000-10166100,Final Soldier,WUP-N-PNQE,
00050000-10166200,Final Soldier,WUP-N-PNQP,
00050000-10166300,VICTORY RUN,WUP-N-PNRE,
00050000-10166400,Victory Run,WUP-N-PNRP,
00050000-10166500,Double Dungeons,WUP-N-PNSE,
00050000-10166600,Double Dungeons,WUP-N-PNSP,
00050000-10166700,SOLDIER BLADE,WUP-N-PNTE,
00050000-10166800,Soldier Blade,WUP-N-PNTP,
00050000-10166900,Power Golf,WUP-N-PNUE,
00050000-10166A00,Power Golf,WUP-N-PNUP,
00050000-10166B00,Salamander,WUP-N-PNVE,
00050000-10166C00,Salamander,WUP-N-PNVP,
00050000-10166D00,BOMBERMAN '94,WUP-N-PNWE,
00050000-10166E00,Bomberman '94,WUP-N-PNWP,
00050000-10166F00,DETANA TWIN BEE,WUP-N-PNXE,
00050000-10167000,Detana Twin Bee,WUP-N-PNXP,
00050000-10167100,Digital Champ Battle Boxing,WUP-N-PNYE,
00050000-10167200,Digital Champ,WUP-N-PNYP,
00050000-10167300,Break In,WUP-N-PNZE,
00050000-10167400,Break In,WUP-N-PNZP,
00050000-10167500,MOTOROADER,WUP-N-PN2E,
00050000-10167600,Motoroader,WUP-N-PN2P,
00050000-10167700,Dungeon Explorer,WUP-N-PN3E,
00050000-10167800,Dungeon Explorer,WUP-N-PN3P,
00050000-10167900,World Sports Competition,WUP-N-PN4E,
00050000-10167A00,World Sports Competition,WUP-N-PN4P,
00050000-10167B00,Lords of Thunder,WUP-N-PN5E,
00050000-10167C00,Lords of Thunder,WUP-N-PN5P,
00050000-10167D00,Devil's Crush,WUP-N-PN6E,
00050000-10167E00,Devil's Crush,WUP-N-PN6P,
00050000-10167F00,Bomberman Panic Bomber,WUP-N-PN7E,
00050000-10168000,Bomberman Panic Bomber,WUP-N-PN7P,
00050000-10168100,パロディウス,WUP-N-MNAJ,
00050000-10168200,夢大陸アドベンチャー,WUP-N-MNBJ,
00050000-10168300,スペースマンボウ,WUP-N-MNCJ,
00050000-10168400,イーガー皇帝の逆襲 イー･アル･カンフー2,WUP-N-MNDJ,
00050000-10168500,ロードファイター,WUP-N-MNEJ,
00050000-10168600,クォース,WUP-N-MNFJ,
00050000-10168700,魂斗羅,WUP-N-MNGJ,
00050000-10168800,魔城伝説,WUP-N-MNHJ,
00050000-10168900,グラディウス2,WUP-N-MNJJ,
00050000-10168A00,ゴーファーの野望･EPISODE II,WUP-N-MNKJ,
00050000-10168B00,沙羅曼蛇,WUP-N-MNLJ,
00050000-10168D00,LEGO The Hobbit,WUP-P-ALHP,
00050000-10168F00,JUST DANCE Wii U,WUP-P-AJ5J,
00050000-10169000,My Exotic Farm,WUP-P-WEFP,
00050000-10169500,My Exotic Farm,WUP-N-WEFE,
00050000-10169600,UnepicEnjoyUp Games,WUP-U-WEPS,
00050000-10169700,ミスタードリラー2,WUP-N-PAMJ,
00050000-10169800,風のクロノア ～夢見る帝国～,WUP-N-PANJ,
00050000-10169900,マリオテニスアドバンス,WUP-N-PAPJ,
00050000-10169A00,Mario Tennis: Power Tour,WUP-N-PAPE,
00050000-10169B00,Mario Power Tennis,WUP-N-PAPP,
00050000-10169C00,スーパーマリオアドバンス4,WUP-N-PAQJ,
00050000-10169D00,Super Mario Advance 4: Super Mario Bros. 3,WUP-N-PAQE,
00050000-10169E00,Super Mario Advance 4: Super Mario Bros. 3,WUP-N-PAQP,
00050000-10169F00,ワリオランドアドバンス ヨーキのお宝,WUP-N-PARJ,
00050000-1016A000,Wario Land 4,WUP-N-PARE,
00050000-1016A100,Wario Land 4,WUP-N-PARP,
00050000-1016A200,Bombing Bastards,WUP-P-WBXP,
00050000-1016A300,My First Songs,WUP-P-WMSP,
00050000-1016A400,LEGO Batman 3: BEYOND GOTHAM,WUP-P-BTMP,
00050000-1016A500,R-TYPE,WUP-N-PPAP,
00050000-1016A600,わいわい!みんなでチャレンジ,WUP-N-WB6J,
00050000-1016A700,LEGO The Hobbit,WUP-N-ALHE,
00050000-1016A800,Wii Fit U Information,,
00050000-1016A900,Wii Fit U Info,,
00050000-1016AA00,Wii Fit U Info,,
00050000-1016AB00,Bombing Bastards,WUP-N-WBXE,
00050000-1016AC00,Armillo,WUP-N-WMLE,
00050000-1016AD00,LEGO Batman 3: Beyond Gotham,WUP-N-BTME,
00050000-1016AE00,Wings of Magloryx,WUP-N-WGME,
00050000-1016B000,まちがいさがしパーティー,WUP-N-WDFJ,
00050000-1016B100,Gravity Badgers,WUP-N-WGVE,
00050000-1016B200,Master Reboot,WUP-N-WMRE,
00050000-1016B300,アドベンチャーズ オブ ロロ,WUP-N-FCXJ,
00050000-1016B400,Adventures of Lolo,WUP-N-FCXE,
00050000-1016B500,Adventures of Lolo,WUP-N-FCXP,
00050000-1016B600,ジョイメカファイト,WUP-N-FCYJ,
00050000-1016B700,パックランド,WUP-N-FCZJ,
00050000-1016B800,Pac-Land,WUP-N-FCZE,
00050000-1016B900,PAC-LAND,WUP-N-FCZP,
00050000-1016BA00,燃えろ!!プロ野球,WUP-N-FC2J,
00050000-1016BB00,Bases Loaded,WUP-N-FC2E,
00050000-1016BC00,イー･アル･カンフー,WUP-N-FC3J,
00050000-1016BD00,けっきょく南極大冒険,WUP-N-FC4J,
00050000-1016BE00,ロックマン5 ブルースの罠!?,WUP-N-FC5J,
00050000-1016BF00,Mega Man 5,WUP-N-FC5E,
00050000-1016C000,Mega Man 5,WUP-N-FC5P,
00050000-1016C100,レッドアリーマーⅡ,WUP-N-FC6J,
00050000-1016C200,Gargoyle's Quest II: The Demon Darkness,WUP-N-FC6E,
00050000-1016C300,Gargoyle's Quest II: The Demon Darkness,WUP-N-FC6P,
00050000-1016C400,ストリートファイターZERO2,WUP-N-JCGJ,
00050000-1016C500,Street Fighter Alpha 2,WUP-N-JCGE,
00050000-1016C600,Street Fighter Alpha 2,WUP-N-JCGP,
00050000-1016C700,Armillo,WUP-P-WMLP,
00050000-1016C800,Just Dance Disney Party 2,WUP-P-ADPP,
00050000-1016CE00,Color Zen,WUP-N-WCZE,
00050000-1016CF00,Mr. Driller 2,WUP-N-PAME,
00050000-1016D000,Mr. Driller2,WUP-N-PAMP,
00050000-1016D100,KLONOA: Empire of Dreams,WUP-N-PANE,
00050000-1016D200,Klonoa: Empire of Dreams,WUP-N-PANP,
00050000-1016D300,Batman: Arkham Origins Blackgate Deluxe Edition,WUP-P-WBMP,
00050000-1016D400,Stick it to the Man,WUP-P-WMNP,
00050000-1016D500,Super Toy Cars,WUP-P-WCTP,
00050000-1016D600,The Amazing Spider-Man 2,WUP-P-AM9P,
00050000-1016D800,チャイルド オブ ライト,WUP-N-ACLJ,
00050000-1016D900,Abyss,WUP-P-WAGP,
00050000-1016DA00,Nihilumbra,WUP-P-WHLP,
00050000-1016DB00,Ittle Dew,WUP-P-WDWP,
00050000-1016DC00,Disney Infinity (2.0 Edition),WUP-N-ADRE,
00050000-1016DD00,Mon Premier Karaoké,WUP-N-WMKE,
00050000-1016DE00,Super Toy Cars,WUP-N-WCTE,
00050000-1016DF00,Batman: Arkham Origins Blackgate - Deluxe Edition,WUP-N-WBME,
00050000-1016E000,Stick it to the Man,WUP-N-WMNE,
00050000-1016E100,Shovel Knight,WUP-N-WKNE,
00050000-1016E200,XType Plus,WUP-P-WEXP,
00050000-1016E300,GravBlocks+,WUP-N-WGRE,
00050000-1016E500,BLOK DROP U,WUP-N-WBUE,
00050000-1016E600,ZaciSa's Last Stand,WUP-N-WLSE,
00050000-1016E700,99Seconds,WUP-N-WCQE,
00050000-1016E800,Master Reboot,WUP-P-WMRP,
00050000-1016E900,Gravity Badgers,WUP-P-WGVP,
00050000-1016EA00,Child of Light,WUP-P-ACLP,
00050000-1016EF00,Angry Bunnies: Colossal Carrot Crusade,WUP-N-WBEE,
00050000-1016F100,悪魔城ドラキュラ ～サークル オブ ザ ムーン～,WUP-N-PASJ,
00050000-1016F200,Castlevania Circle of the Moon,WUP-N-PASE,
00050000-1016F300,星のカービィ 夢の泉デラックス,WUP-N-PATJ,
00050000-1016F400,Kirby: Nightmare in Dream Land,WUP-N-PATE,
00050000-1016F500,スーパーマリオアドバンス2,WUP-N-PAUJ,
00050000-1016F600,Super Mario World: Super Mario Advance 2,WUP-N-PAUE,
00050000-1016F700,マリオゴルフ GBAツアー,WUP-N-PAVJ,
00050000-1016F800,Mario Golf: Advance Tour,WUP-N-PAVE,
00050000-1016F900,メトロイド ゼロミッション,WUP-N-PAWJ,
00050000-1016FA00,Metroid: Zero Mission,WUP-N-PAWE,
00050000-1016FB00,Mon Premier Karaoké,WUP-P-WMKP,
00050000-1016FC00,Aqua Moto Racing Utopia,WUP-P-WMTE,
00050000-1016FD00,Ava and Avior Save the Earth,WUP-N-WEAE,
00050000-1016FE00,Ballpoint Universe: Infinite,WUP-N-WBPE,
00050000-1016FF00,Flowerworks HD: Follie's Adventure,WUP-N-WFWE,
00050000-10170100,Monkey Pirates,WUP-N-WMPE,
00050000-10170200,Pier Solar and the Great Architects,WUP-N-WGAE,
00050000-10170400,XType Plus,WUP-N-WEXE,
00050000-10170600,KAMEN RIDER BATTRIDE WAR ⅡPREMIUM TV&MOVIE SOUND ED.,WUP-U-APWJ,
00050000-10170700,仮面ライダー バトライド･ウォーⅡ,WUP-N-ABWJ,
00050000-10170800,R-TYPE,WUP-N-PPAJ,
00050000-10170900,Castlevania,WUP-N-PASP,
00050000-10170A00,謎の村雨城,WUP-N-FC7J,
00050000-10170B00,ダブルドラゴンⅡ The Revenge,,
00050000-10170C00,Double Dragon II: The Revenge,WUP-N-FC8E,
00050000-10170D00,Double Dragon II: The Revenge,WUP-N-FC8P,
00050000-10170E00,沙羅曼蛇,WUP-N-FC9J,
00050000-10170F00,Life Force,WUP-N-FC9E,
00050000-10171000,Life Force,WUP-N-FC9P,
00050000-10171100,へべれけ,WUP-N-FDAJ,
00050000-10171200,Ufouria: The Saga,WUP-N-FDAE,
00050000-10171300,Ufouria: THE SAGA,WUP-N-FDAP,
00050000-10171400,バベルの塔,WUP-N-FDBJ,
00050000-10171500,クインティ,WUP-N-FDCJ,
00050000-10171600,ラストバイブルⅢ,WUP-N-JCHJ,
00050000-10171700,スーパーチャイニーズワールド,WUP-N-JCJJ,
00050000-10171A00,くにおくんのドッジボールだよ全員集合!,WUP-N-JCKJ,
00050000-10171B00,SUPER 信長の野望･全国版,WUP-N-JCLJ,
00050000-10171C00,Nobunaga's Ambition,WUP-N-JCLE,
00050000-10171D00,Nobunaga's Ambition,WUP-N-JCLP,
00050000-10171E00,Wii Sports Club Lite,,
00050000-10171F00,Pushmo World,WUP-N-WKEE,
00050000-10172000,Pullblox World,WUP-P-WKEP,
00050000-10172100,Meine Ersten Mitsing-Lieder,,
00050000-10172200,Color Zen Kids,WUP-N-WKDE,
00050000-10172600,Bayonetta 2,WUP-N-AQUE,
00050000-10172700,Bayonetta 2,WUP-P-AQUP,
00050000-10172900,Aqua Moto Racing Utopia,WUP-P-WMTP,
00050000-10172A00,Crunchyroll,WUP-N-HRLE,
00050000-10172B00,Crunchyroll,WUP-N-HRLP,
00050000-10172C00,Kirby: Nightmare in Dream Land,WUP-N-PATP,
00050000-10172D00,Super Mario World: Super Mario Advance 2,WUP-N-PAUP,
00050000-10172E00,Mario Golf: Advance Tour,WUP-N-PAVP,
00050000-10172F00,Metroid: Zero Mission,WUP-N-PAWP,
00050000-10173000,任天堂ゲームセミナー2013 受講生作品,WUP-N-WGXJ,
00050000-10173100,I've Got to Run!,WUP-N-WGTE,
00050000-10173200,Another World - 20th Anniversary Edition,WUP-P-WEUP,
00050000-10173300,Stealth Inc 2: A Game of Clones,WUP-P-WCGP,
00050000-10173400,TRANSFORMERS: Rise of the Dark Spark,WUP-P-AYEP,
00050000-10173500,スーパーマリオアドバンス,WUP-N-PAXJ,
00050000-10173600,Super Mario Advance,WUP-N-PAXE,
00050000-10173700,Super Mario Advance,WUP-N-PAXP,
00050000-10173800,パックマンコレクション,WUP-N-PAYJ,
00050000-10173900,PAC-MAN Collection,WUP-N-PAYE,
00050000-10173A00,ファイアーエムブレム 烈火の剣,WUP-N-PAZJ,
00050000-10173B00,Fire Emblem,WUP-N-PAZE,
00050000-10173C00,Fire Emblem,WUP-N-PAZP,
00050000-10173D00,Fire Emblem,,
00050000-10173E00,スーパーマリオボール,WUP-N-PA2J,
00050000-10173F00,PAC-MAN COLLECTION,WUP-N-PAYP,
00050000-10174000,Mario Pinball Land,WUP-N-PA4E,
00050000-10174100,Super Mario Ball,WUP-N-PA4P,
00050000-10174200,Color Zen Kids,WUP-P-WKDP,
00050000-10174300,ドンキーコングJR.の算数遊び,WUP-N-FDDJ,
00050000-10174400,Donkey Kong Jr. Math,WUP-N-FDDE,
00050000-10174500,Donkey Kong Jr. Math,WUP-N-FDDP,
00050000-10174600,ディグダグ,WUP-N-FDEJ,
00050000-10174700,DIG DUG,WUP-N-FDEE,
00050000-10174800,Dig Dug,WUP-N-FDEP,
00050000-10174900,ドラゴンバスター,WUP-N-FDFJ,
00050000-10174A00,つっぱり大相撲,WUP-N-FDGJ,
00050000-10174B00,ナッツ&ミルク,WUP-N-FDHJ,
00050000-10174C00,平成 新･鬼ヶ島 前編,WUP-N-JCMJ,
00050000-10174D00,ロックマン7 宿命の対決!,WUP-N-JCNJ,
00050000-10174E00,MEGA MAN 7,WUP-N-JCNE,
00050000-10174F00,Mega Man 7,WUP-N-JCNP,
00050000-10175100,ロックマンX3,WUP-N-JCPJ,
00050000-10175200,Mega Man X3,WUP-N-JCPE,
00050000-10175300,Mega Man X3,WUP-N-JCPP,
00050000-10175400,Paper Monsters Recut,WUP-N-WM3E,
00050000-10175500,Another World - 20th Anniversary Edition,WUP-N-WEUE,
00050000-10175700,BLOK DROP U,WUP-P-WBUP,
00050000-10175800,My Jurassic Farm,WUP-N-WMJE,
00050000-10175900,My Arctic Farm,WUP-N-WMAE,
00050000-10175A00,6180 the moon,WUP-N-WM6E,
00050000-10175B00,Sonic Boom: Rise of Lyric,WUP-N-BSSE,
00050000-10175C00,ONE PIECE Unlimited World Red,WUP-N-AUNE,
00050000-10175D00,ONE PIECE Unlimited World Red,WUP-P-AUNP,
00050000-10175E00,ギアナシスターズ:ツイステッドドリームズ,WUP-N-WGSJ,
00050000-10175F00,D.M.L.C. -デスマッチラブコメ-,WUP-N-WDMJ,
00050000-10176000,Castlevania 白夜の協奏曲,WUP-N-PA5J,
00050000-10176100,Castlevania Harmony of Dissonance,WUP-N-PA5E,
00050000-10176200,Castlevania Harmony of Dissonance,WUP-N-PA5P,
00050000-10176300,Little Inferno リトル インフェルノ,WUP-N-WLFJ,
00050000-10176400,Pixel Paint,WUP-N-WD9E,
00050000-10176500,Stealth Inc 2: A Game of Clones,WUP-N-WCGE,
00050000-10176600,グレートレース,WUP-N-WG8J,
00050000-10176700,ケモノダッシュ!,WUP-N-WKMJ,
00050000-10176800,Guacamelee! Super Turbo Championship Edition,WUP-N-WGCE,
00050000-10176900,Splatoon,WUP-N-AGME,splatoon
00050000-10176A00,Splatoon,WUP-P-AGMP,splatoon
00050000-10176B00,1001 Spikes,WUP-N-WM9E,
00050000-10176C00,黄金の太陽 失われし時代,WUP-N-PA6J,
00050000-10176D00,Golden Sun: The Lost Age,WUP-N-PA6E,
00050000-10176E00,Golden Sun: The Lost Age,WUP-N-PA6P,
00050000-10176F00,Just Dance 2015,WUP-P-BJDP,
00050000-10177000,Hello Kitty Kruisers,WUP-P-AHKP,
00050000-10177200,Citizens of Earth,WUP-N-WCUE,
00050000-10177300,Fit Music,WUP-N-AFME,
00050000-10177400,Luv Me Buddies Wonderland,WUP-N-ALVE,
00050000-10177500,Nihilumbra,WUP-N-WHLE,
00050000-10177600,Devil’s Third,WUP-N-ADNE,
00050000-10177700,Devil's Third,WUP-P-ADNP,
00050000-10177800,Sonic Boom: Rise Of Lyric,WUP-P-BSSP,
00050000-10177900,五目ならべ 連珠,WUP-N-FDJJ,
00050000-10177A00,マイティファイナルファイト,WUP-N-FDKJ,
00050000-10177B00,Mighty Final Fight,WUP-N-FDKE,
00050000-10177C00,Mighty Final Fight,WUP-N-FDKP,
00050000-10177D00,2010 ストリートファイター,WUP-N-FDLJ,
00050000-10177E00,Street Fighter 2010: The Final Fight,WUP-N-FDLE,
00050000-10177F00,Street Fighter 2010: The Final Fight,WUP-N-FDLP,
00050000-10178000,平成 新･鬼ヶ島 後編,WUP-N-JCQJ,
00050000-10178100,すってはっくん,WUP-N-JCRJ,
00050000-10178200,学校であった怖い話,WUP-N-JCSJ,
00050000-10178300,Wild Guns,WUP-N-JCTE,
00050000-10178400,Wild Guns,WUP-N-JCTP,
00050000-10178600,Natsume Championship Wrestling,WUP-N-JCUE,
00050000-10178700,Natsume Championship Wrestling,WUP-N-JCUP,
00050000-10178800,ブレス オブ ファイア 竜の戦士,WUP-N-JCVJ,
00050000-10178900,BREATH OF FIRE,WUP-N-JCVE,
00050000-10178A00,Breath of Fire,WUP-N-JCVP,
00050000-10178B00,デモンズブレイゾン 魔界村 紋章編,WUP-N-JCWJ,
00050000-10178C00,DEMON'S CREST,WUP-N-JCWE,
00050000-10178D00,Demon's Crest,WUP-N-JCWP,
00050000-10178E00,Mario vs. Donkey Kong Tipping Stars,WUP-P-WAFP,
00050000-10178F00,Shovel Knight,WUP-P-WKNP,
00050000-10179100,Just Dance 2015,WUP-N-BJDE,
00050000-10179200,マリオvs.ドンキーコング みんなでミニランド,WUP-N-WAFJ,
00050000-10179300,Internal Invasion,WUP-N-WG9E,
00050000-10179400,Ittle Dew,WUP-N-WDWE,
00050000-10179500,Plenty of Fishies,WUP-N-WFPE,
00050000-10179600,Shiny The Firefly,WUP-N-WFRE,
00050000-10179700,Guacamelee! Super Turbo Championship Edition,WUP-P-WGCP,
00050000-10179900,Chariot,WUP-P-WC4P,
00050000-10179A00,東北大学未来科学技術共同研究センター川島隆太教授監修 脳を鍛える大人のDSトレーニング,WUP-N-DAAJ,
00050000-10179B00,Brain Age: Train Your Brain in Minutes a Day!,WUP-N-DAAE,
00050000-10179C00,Dr Kawashima’s BRAIN TRAINING: How Old is Your Brain?,WUP-N-DAAP,
00050000-10179D00,キャッチ！タッチ！ヨッシー！,,
00050000-10179E00,Yoshi Touch & Go,WUP-N-DABE,
00050000-10179F00,Yoshi Touch & Go,WUP-N-DABP,
00050000-1017A000,NAMCO MUSEUM,WUP-N-PA7E,
00050000-1017A100,ナムコミュージアム,WUP-N-PA7J,
00050000-1017A200,くるくるくるりん,WUP-N-PA8J,
00050000-1017A300,Megaman Battle Chip Challenge,WUP-N-PA9P,
00050000-1017A400,ロックマンエグゼ バトルチップGP,WUP-N-PA9J,
00050000-1017A500,ロックマン エグゼ,WUP-N-PBAJ,
00050000-1017A700,BrickBlast U!,WUP-N-WBQE,
00050000-1017A800,GAIABREAKER,WUP-N-WBGE,
00050000-1017A900,SUPER ROBO MOUSE,WUP-N-WMWE,
00050000-1017AB00,GAIABREAKER,WUP-P-WBGP,
00050000-1017AC00,CHARIOT,WUP-N-WC4E,
00050000-1017AD00,Chubbins,WUP-N-WC7E,
00050000-1017AE00,GEOM,WUP-N-WG2E,
00050000-1017AF00,PING 1.5+,WUP-N-WK2E,
00050000-1017B000,Roving Rogue,WUP-N-WCJE,
00050000-1017B100,Shuttle Rush,WUP-N-WC5E,
00050000-1017B200,Turtle Tale,WUP-N-WK8E,
00050000-1017B300,A World of Keflings,WUP-N-WKLE,
00050000-1017B500,Art Academy Atelier,WUP-P-BXAP,
00050000-1017B600,ご当地鉄道 ～ご当地キャラと日本全国の旅～,WUP-N-BLTJ,
00050000-1017B700,クニットアンダーグラウンド,WUP-N-WBCJ,
00050000-1017B800,タッチバトル戦車SP,WUP-N-WBWJ,
00050000-1017B900,アミーロ･ザ･アルマジロ,WUP-N-WMLJ,
00050000-1017BA00,Namco Museum,WUP-N-PA7P,
00050000-1017BB00,Kuru Kuru Kururin,WUP-N-PA8P,
00050000-1017BC00,Kuru Kuru Kururin,WUP-N-PA8Z,
00050000-1017BE00,じっくり絵心教室,WUP-N-BXAJ,
00050000-1017BF00,Art Academy: Home Studio,WUP-N-BXAE,
00050000-1017C200,Baila Latino,WUP-P-ABLP,
00050000-1017C400,Baila Latino,WUP-N-ABLE,
00050000-1017C600,Skylanders Trap Team,WUP-P-BK7E,
00050000-1017C700,Swords & Soldiers,WUP-N-WKSE,
00050000-1017C800,Swords & Soldiers,WUP-P-WKSP,
00050000-1017C900,EDGE,WUP-N-WEDJ,
00050000-1017CA00,TOKI TORI 2+ 秘められた謎と不思議な島,WUP-N-WAAJ,
00050000-1017CB00,アートオブバランス,WUP-N-WABJ,
00050000-1017CD00,ゼルダ無双,WUP-N-BWPJ,
00050000-1017CE00,ファイアーエムブレム 聖魔の光石,WUP-N-PBBJ,
00050000-1017CF00,Fire Emblem: The Sacred Stones,WUP-N-PBBE,
00050000-1017D000,Fire Emblem: The Sacred Stones,WUP-N-PBBP,
00050000-1017D100,ぶらぶらドンキー,WUP-N-PBCJ,
00050000-1017D200,Mario Kart Super Circuit,WUP-N-PBDP,
00050000-1017D300,Mario Kart: Super Circuit,WUP-N-PBDE,
00050000-1017D500,マリオカートアドバンス,WUP-N-PBDJ,
00050000-1017D600,DK: King of Swing,WUP-N-PBCE,
00050000-1017D700,DK: King of Swing,WUP-N-PBCP,
00050000-1017D800,Hyrule Warriors,WUP-N-BWPE,
00050000-1017D900,Hyrule Warriors,WUP-P-BWPP,
00050000-1017DA00,Costume Quest 2,WUP-N-ACQE,
00050000-1017DB00,Dolphin Up,WUP-N-WUPE,
00050000-1017DC00,Frenchy Bird,WUP-N-WFUE,
00050000-1017E000,Turtle Tale,WUP-P-WK8P,
00050000-1017E100,Ice Cream Surfer,WUP-P-WSFP,
00050000-1017E200,3Souls,WUP-P-WTSP,
00050000-1017E300,Splatoon - Global Testfire,,
00050000-1017E400,Chasing Dead,WUP-N-WZHE,
00050000-1017E500,PAC-MAN and the Ghostly Adventures 2,WUP-P-BPMP,
00050000-1017E600,PAC-MAN and the Ghostly Adventures 2,WUP-N-BPME,
00050000-1017E700,3Souls,WUP-N-WTSE,
00050000-1017EB00,SDK Paint,WUP-N-WSPE,
00050000-1017EC00,Guac' a Mole,WUP-P-WGYP,
00050000-1017ED00,Flowerworks HD: Follie's Adventure,WUP-P-WFWP,
00050000-1017EE00,デビルワールド,WUP-N-FDMJ,
00050000-1017EF00,Devil World,WUP-N-FDMP,
00050000-1017F000,ワイワイワールド2 SOS!!パセリ城,WUP-N-FDNJ,
00050000-1017F100,がんばれゴエモン外伝2 天下の財宝,WUP-N-FDPJ,
00050000-1017F200,闘いの挽歌,,
00050000-1017F300,妖怪道中記,WUP-N-FDRJ,
